density,edginess,citations_per_year
35.43801803020877,0.633025050163269,2.0
34.96885213099446,0.701992392539978,5.0
31.753147392977993,0.7182291150093079,1.0
37.906894521405,0.6287935376167297,0.75
41.21566402922793,0.699193000793457,13.0
31.039818688498052,0.6611566543579102,2.0
35.407176696132915,0.5780641436576843,0.4
34.95611314882702,0.6546643376350403,2.4
37.180880830863536,0.7441207766532898,4.0
43.83346788626489,0.6754351258277893,52.0
39.835449089444666,0.6805065274238586,4.5
41.49595672685594,0.6960446834564209,25.666666666666668
29.627996568727653,0.6455124020576477,0.8
32.578484449803085,0.6837011575698853,2.4
36.419365977001576,0.6624476313591003,42.0
39.96410494462189,0.7036764621734619,1.2
38.85235630344343,0.6935281753540039,1.4
45.34058731952092,0.6465067267417908,2.8
38.671143993888926,0.7136614322662354,6.2
32.25808054922823,0.6891504526138306,6.25
32.79688343695751,0.740401029586792,1.2
36.027407276575026,0.6843163967132568,4.0
34.13063606385375,0.721775233745575,15.8
34.01887253105063,0.6719547510147095,1.8
37.79960659242832,0.6834021210670471,2.4
41.78636723933203,0.7052409648895264,11.2
34.623568854718755,0.6863752603530884,1.6
35.93043293196908,0.6653721928596497,4.4
34.727435791999525,0.6664107441902161,0.2
46.948071168352364,0.616859495639801,22.0
37.82227905773532,0.6738609671592712,11.8
43.99438834243698,0.6559730768203735,2.6
43.45360265180892,0.6760495901107788,1.6
42.16229712074573,0.6121491193771362,7.0
43.24913341972888,0.685085654258728,4.4
37.192391862925064,0.6686154007911682,13.4
41.88339542719945,0.683256983757019,2.8
35.87325450857159,0.747048556804657,2.4
40.25499701876439,0.6930276155471802,18.6
40.48283062480555,0.6375489830970764,9.6
30.536640835292054,0.74775630235672,1.6
38.658552035293305,0.667960524559021,14.4
42.366777280802,0.6729729175567627,2.2
35.651282217466544,0.6130971312522888,22.2
34.13486334982946,0.7017510533332825,1.0
36.38091533623032,0.7391524314880371,3.8
42.45629346835941,0.7001776695251465,14.4
38.682372844353196,0.7037361264228821,7.8
43.911208998580435,0.6575818061828613,13.2
31.081754131798874,0.6691924333572388,1.2
42.26751250360285,0.6607165932655334,1.0
43.35083814815599,0.6608907580375671,18.833333333333332
40.548044710247794,0.6851523518562317,5.833333333333333
33.162224444138204,0.6553806066513062,0.6666666666666666
39.48682091804294,0.6802298426628113,2.1666666666666665
37.71611539072999,0.7107041478157043,0.3333333333333333
32.8132664458135,0.6446235179901123,1.6666666666666667
43.52166955867576,0.6642752885818481,63.166666666666664
35.25037837609274,0.6881235241889954,1.8333333333333333
36.006458308378726,0.632007360458374,11.166666666666666
32.55413104229738,0.7066861987113953,1.5
38.953315234430185,0.7214509844779968,3.5
33.103886041975834,0.6825960278511047,8.5
38.0509859807583,0.6350510120391846,6.666666666666667
32.06587208995702,0.7108023166656494,1.3333333333333333
30.90889344656807,0.7586025595664978,3.2
36.741482327101224,0.6233558654785156,3.5
37.435564109000644,0.6734603047370911,5.666666666666667
44.136053611974155,0.6659939289093018,24.0
41.342491857536636,0.6800315380096436,2.8333333333333335
43.6755074837713,0.6791335940361023,9.166666666666666
39.48827890694582,0.6614263653755188,4.333333333333333
36.778182183872374,0.58547043800354,0.6666666666666666
34.571697723315225,0.6415084600448608,7.333333333333333
37.863964029471596,0.7025885581970215,18.333333333333332
35.53170004405137,0.702359676361084,1.0
40.29239892131502,0.6716246008872986,3.5
41.85607745906669,0.6792566776275635,10.0
30.005860206586085,0.759538471698761,14.0
38.061228798449164,0.6718056201934814,2.6666666666666665
26.203995171448526,0.7287760972976685,1.0
43.697882080301184,0.679109513759613,5.833333333333333
32.940543790779095,0.6538264155387878,2.6666666666666665
39.83210640237311,0.6618928909301758,2.3333333333333335
39.913396989568355,0.6511353254318237,4.5
40.94035942229863,0.6446914672851562,1.3333333333333333
41.08937925500743,0.7297913432121277,15.666666666666666
42.69516537141438,0.6033634543418884,8.166666666666666
32.16330859697712,0.7275637984275818,2.0
35.65334438387895,0.6883573532104492,10.166666666666666
38.14773658829058,0.6212899684906006,8.0
34.6093242016668,0.6501656174659729,2.0
43.047235213888754,0.6269477009773254,9.166666666666666
32.891892661855536,0.6436433792114258,17.428571428571427
31.244422489846905,0.7065228223800659,5.571428571428571
26.829283153075824,0.7183625102043152,1.2857142857142858
38.17602926025154,0.6740382313728333,2.857142857142857
38.44367174214119,0.6349941492080688,3.7142857142857144
37.572766589513165,0.6660251617431641,1.2857142857142858
36.229928433072935,0.6531963348388672,2.4285714285714284
29.592176438677157,0.7321689128875732,1.0
29.381730458229875,0.682564377784729,1.5714285714285714
34.157888746137786,0.7223559021949768,46.142857142857146
36.78218859097059,0.6693254709243774,0.14285714285714285
29.083895522430105,0.7150592803955078,3.142857142857143
35.11588621757933,0.6280887722969055,0.16666666666666666
33.60428395524761,0.6510641574859619,0.5
41.50646655378626,0.6655538082122803,5.142857142857143
44.680253561901566,0.6420421004295349,2.0
37.34844066507618,0.6315053701400757,0.2857142857142857
41.37864179137838,0.6800680160522461,8.0
32.530505863745965,0.6421677470207214,0.2857142857142857
39.04640956120847,0.7030777931213379,32.142857142857146
35.31697647935595,0.7288659811019897,2.4285714285714284
37.41839587727161,0.6771357655525208,6.0
38.99423501934492,0.6510995030403137,27.142857142857142
39.72789630316669,0.6662575602531433,11.428571428571429
41.685712144911705,0.6508030295372009,5.857142857142857
36.76325781335168,0.6448484659194946,3.142857142857143
41.82814331882111,0.649029552936554,10.0
34.88940531559044,0.6562621593475342,2.5714285714285716
44.34164590835508,0.6718307137489319,7.857142857142857
34.32694048675029,0.5990402102470398,0.42857142857142855
31.559025806089053,0.7296616435050964,1.4285714285714286
38.68490929378021,0.6959941387176514,4.857142857142857
41.23560454564028,0.686508297920227,6.142857142857143
38.149094654247016,0.6470658779144287,1.0
38.828061777354094,0.7210787534713745,3.375
36.172071424475945,0.6751549243927002,2.75
33.30057960041977,0.6506069302558899,2.25
33.49206976609553,0.6681636571884155,2.0
32.91014192401802,0.6558744311332703,1.7142857142857142
41.80694532828601,0.6804930567741394,3.25
34.00615919177884,0.6985439658164978,2.5
39.360536757540984,0.7095127105712891,6.0
36.69030163125896,0.6482828259468079,0.14285714285714285
38.61362540020922,0.6814759969711304,8.0
39.42055849820461,0.6917597055435181,1.0
34.67260173559691,0.7417781352996826,12.857142857142858
26.800083903932993,0.7056174874305725,0.5714285714285714
39.37966963002083,0.6570754647254944,3.625
37.62389345490992,0.6726590394973755,8.714285714285714
32.80365675800802,0.6666134595870972,1.125
36.34967177900694,0.7267934083938599,3.625
37.66947882796036,0.6814543008804321,11.375
34.12390451501069,0.6311888694763184,6.5
39.379230581004585,0.6114500164985657,10.0
34.87838950688939,0.7111155986785889,4.875
30.467741318550033,0.7517600059509277,6.5
33.043285417870955,0.6095446348190308,1.5
34.924634552997055,0.7027656435966492,3.875
34.98886389259264,0.6722770929336548,1.875
45.744469765689395,0.5784919857978821,2.5
39.705234378593836,0.6639000773429871,6.0
36.801471864439314,0.750083863735199,17.125
25.26681783966933,0.7419236898422241,0.75
32.53626845081821,0.6919612288475037,1.5
38.77394547245785,0.6320323944091797,7.875
30.39250586286163,0.7107510566711426,6.0
43.45057466073492,0.6696763038635254,7.875
28.088286440077987,0.6698240637779236,0.125
29.557780415800135,0.6812344789505005,0.25
37.1272576137823,0.7098777890205383,3.5
29.32309796717492,0.6081624627113342,55.6
29.294352109580455,0.6943256258964539,3.0
36.89572499766855,0.6550365090370178,13.5
37.94007461363371,0.7218471169471741,6.125
33.197909277917795,0.6928530335426331,24.625
35.10722454146918,0.685493528842926,3.0
35.28267442046924,0.6561452150344849,1.5
42.908443095198685,0.6624677777290344,4.333333333333333
36.73634601833482,0.6224805116653442,11.333333333333334
36.95655294321647,0.6776492595672607,7.0
32.908518006053804,0.7322230935096741,2.125
47.20286232423696,0.6117455959320068,10.11111111111111
39.7702218904524,0.7151016592979431,1.6666666666666667
28.825061003555195,0.7289571166038513,2.0
43.29045193439138,0.6681207418441772,8.222222222222221
32.30768256815521,0.7122103571891785,1.4444444444444444
34.652301372464265,0.6539013981819153,9.88888888888889
41.86092391105604,0.6533892154693604,1.7777777777777777
37.728790144528986,0.6543242931365967,21.555555555555557
35.80376075229718,0.6784930229187012,6.444444444444445
28.626586918098038,0.7308664917945862,0.2222222222222222
32.97151620076804,0.6363306045532227,30.833333333333332
32.492881440130574,0.6788573861122131,5.666666666666667
33.59299045435589,0.6679257154464722,5.5
35.56974246879711,0.7495251297950745,5.111111111111111
33.67015210401248,0.6689473390579224,1.5555555555555556
33.21535306820325,0.669360339641571,0.5555555555555556
34.451610063136044,0.6400548219680786,2.2222222222222223
43.8441604768517,0.6535709500312805,11.375
39.688306972457895,0.6587620377540588,2.6666666666666665
33.343641832246995,0.690073549747467,5.222222222222222
27.76590393955859,0.7187693119049072,0.2222222222222222
44.241751544177646,0.6292843818664551,16.77777777777778
34.28355537113337,0.7076583504676819,0.6666666666666666
35.94465495312246,0.6683794260025024,0.3333333333333333
34.99498069566021,0.76997971534729,3.6666666666666665
31.10957340200023,0.6661875247955322,1.2222222222222223
33.4873004274244,0.7149261832237244,0.125
31.396730913858704,0.6629307866096497,0.1111111111111111
37.91550944178411,0.6867678761482239,0.1111111111111111
36.8965440174397,0.680632472038269,8.777777777777779
31.987721387997944,0.70490562915802,1.1666666666666667
39.984269966015624,0.6312941908836365,8.444444444444445
31.30524412532759,0.665713906288147,34.22222222222222
38.645367397422085,0.5971448421478271,9.333333333333334
34.27856453335688,0.6544666290283203,6.111111111111111
36.872331101116636,0.7357827425003052,4.555555555555555
36.701455661740404,0.6956004500389099,4.888888888888889
38.377193119151876,0.7173287272453308,9.333333333333334
32.69726303172854,0.6630533337593079,21.11111111111111
34.88302617843638,0.662227988243103,1.0
43.06252433377005,0.6703618764877319,18.2
38.29408900245305,0.5778658986091614,0.4444444444444444
31.75233985846052,0.714942991733551,1.1111111111111112
31.57473926344828,0.7540874481201172,11.7
40.210606843064156,0.675349235534668,4.6
32.93580899214093,0.6326048374176025,0.9
33.92570216232619,0.6710304617881775,1.5714285714285714
41.897584394181095,0.6916247010231018,6.2
44.26720668603788,0.6926225423812866,1.4
30.195238173978314,0.6830713152885437,0.5
30.825284602438504,0.6635865569114685,0.1
35.08041239915713,0.6192218661308289,0.8
34.2589807870025,0.7108883261680603,9.0
37.921012939330865,0.6937949061393738,2.7
35.91310604392326,0.6236921548843384,1.5
40.82474187920788,0.6593157052993774,2.4
39.57988289352361,0.7154151797294617,1.0
45.632588040010276,0.6268715262413025,8.1
39.078181852591065,0.6655924320220947,7.0
32.44295070271588,0.672464907169342,4.2
34.62973058622364,0.6716464161872864,1.2
36.33614071003949,0.6495494842529297,5.1
42.904921410771706,0.6378409266471863,12.6
35.08331690381481,0.7210213541984558,0.4444444444444444
40.209751539104325,0.6216956973075867,1.1
39.05773524739458,0.6904979348182678,7.9
33.73263942579652,0.6586197018623352,0.9
38.21742887482121,0.6697317957878113,7.6
42.108321742263655,0.6895849108695984,8.7
32.66164035048709,0.6987716555595398,4.0
42.50741897183004,0.6981142163276672,5.8
37.91307555753036,0.6493718028068542,62.3
36.28925366217545,0.7004706263542175,3.2
37.95813829742481,0.6693886518478394,1.9
32.30613700024546,0.6907438039779663,1.9
33.908840846621224,0.6475245356559753,18.77777777777778
36.06208576564648,0.6552895307540894,1.7
36.926695540610595,0.6876338720321655,0.7
32.22292437471896,0.6393563151359558,0.2222222222222222
30.213760685271037,0.7199460864067078,0.1
36.12802544024542,0.7523361444473267,0.7
32.07834111873256,0.6268032789230347,2.4545454545454546
37.58495573814895,0.6585137248039246,0.9
34.531714039018254,0.7226796746253967,4.833333333333333
35.9289036285608,0.6833207607269287,28.5
38.63528880417626,0.5999245643615723,3.909090909090909
38.975248396276555,0.7032893300056458,10.818181818181818
29.70351596037738,0.7136179804801941,0.09090909090909091
37.00557160817875,0.6799566745758057,5.636363636363637
37.821564969119756,0.6792749762535095,0.5454545454545454
28.407455570004334,0.6743360757827759,0.6363636363636364
35.311011364394986,0.7205072045326233,6.363636363636363
32.19493835045882,0.6653264760971069,0.9
33.771528046606605,0.6548170447349548,0.36363636363636365
31.74753306114957,0.7048983573913574,1.3636363636363635
30.76929538221215,0.7041391134262085,0.2727272727272727
29.156432054283755,0.7160792350769043,0.45454545454545453
32.53334451569835,0.6600810289382935,0.4
34.3665852915208,0.7150880098342896,24.363636363636363
34.27294282575264,0.6792365312576294,5.181818181818182
35.65045362995268,0.7082622647285461,1.5454545454545454
33.80906071463972,0.6619647145271301,0.09090909090909091
36.60651381692915,0.6353622674942017,2.909090909090909
29.16407252246771,0.7510489225387573,3.272727272727273
40.83848655885351,0.6522914171218872,0.09090909090909091
30.365400684941193,0.6882931590080261,1.5454545454545454
37.27722712948758,0.622856080532074,1.6363636363636365
36.513003046746384,0.6080716252326965,54.36363636363637
35.7573602778209,0.6731524467468262,0.5454545454545454
38.27244628788841,0.6891276836395264,12.272727272727273
23.799853708749193,0.7694904208183289,0.36363636363636365
31.24448067684019,0.7171814441680908,15.444444444444445
43.436843218804825,0.6813549995422363,9.909090909090908
38.11015845144408,0.7244439125061035,0.5454545454545454
33.11751878421463,0.6631526947021484,0.6363636363636364
36.327304212355116,0.6696038842201233,0.45454545454545453
35.02907276955024,0.7141969799995422,3.0
38.44831633227447,0.7036615610122681,1.6363636363636365
26.689459344367165,0.7270846962928772,0.9090909090909091
40.17186257889646,0.6915361881256104,5.181818181818182
33.50539266965388,0.6386682987213135,11.818181818181818
35.930074640090844,0.7239658236503601,2.4545454545454546
39.603287081259595,0.6915873885154724,22.181818181818183
41.31736278279088,0.6494036912918091,4.454545454545454
44.49505749903343,0.6758767366409302,1.7272727272727273
37.548524918352534,0.689543604850769,1.4545454545454546
40.014130694915934,0.7036915421485901,0.9090909090909091
36.548202638461646,0.6891381740570068,4.545454545454546
43.81198750805147,0.6742748618125916,8.363636363636363
29.3254396705497,0.7006070613861084,4.454545454545454
39.501739892444085,0.6646612286567688,3.3636363636363638
30.041247093216175,0.6811585426330566,2.5
38.521513985416135,0.6967188119888306,10.363636363636363
35.98606193490561,0.7584241628646851,6.454545454545454
31.33557556222652,0.7199122309684753,1.7272727272727273
35.26100283022809,0.6510505676269531,6.363636363636363
38.09881319563463,0.702577531337738,0.09090909090909091
27.43627336246809,0.7087027430534363,0.1111111111111111
40.66114960879795,0.7276192903518677,16.0
37.85065924981978,0.741844892501831,3.3636363636363638
36.03251894578265,0.6687897443771362,2.1666666666666665
34.200799318979264,0.5897024869918823,1.3333333333333333
25.75308528508229,0.7045181393623352,4.090909090909091
29.661595947726905,0.7196126580238342,0.6363636363636364
30.47761400431694,0.6957980990409851,1.8181818181818181
39.9143228215461,0.6920343637466431,6.083333333333333
35.09290954088614,0.6915724873542786,1.6363636363636365
38.916291949907546,0.6990213990211487,6.25
30.26045989823728,0.6345051527023315,4.166666666666667
37.417477898865165,0.6360025405883789,5.666666666666667
34.706869255262326,0.7060869336128235,4.25
37.42958214080644,0.7265506386756897,5.0
34.051863753959324,0.5953602194786072,0.45454545454545453
31.70853171680556,0.659635066986084,0.25
33.81601366016737,0.6572034955024719,0.25
32.194679644382134,0.7327365279197693,5.0
26.227483006171436,0.7231615781784058,2.6363636363636362
35.82255019932669,0.7552329897880554,2.5
36.913949807922236,0.699628472328186,4.583333333333333
31.92961757676459,0.6519008874893188,0.5833333333333334
44.143834308170916,0.6716530323028564,2.5833333333333335
36.93073691164718,0.666157603263855,2.8333333333333335
36.53139352396464,0.6288730502128601,6.833333333333333
35.43974445034956,0.6321530938148499,0.5
34.37602765496047,0.6358681917190552,86.88888888888889
32.87106716690052,0.6967323422431946,3.9166666666666665
37.63348550871081,0.662044882774353,3.4166666666666665
38.75291516174282,0.6802130937576294,36.5
38.182768176647365,0.7179831862449646,1.0
33.14970108389774,0.7714625597000122,6.416666666666667
36.6955855942372,0.7123919129371643,4.583333333333333
36.87028504012033,0.6664076447486877,6.75
41.82056781371117,0.6302089095115662,2.5
39.290481286537684,0.6904833316802979,14.833333333333334
35.86758884790924,0.7129413485527039,1.25
38.4252036041344,0.7000726461410522,0.9166666666666666
34.18761875014527,0.6715481281280518,0.75
44.46191517591649,0.6452089548110962,0.75
41.157854250984215,0.6977352499961853,6.916666666666667
40.66318838331627,0.6354774832725525,6.583333333333333
32.80382712906784,0.7447988390922546,8.333333333333334
33.39863779177568,0.6699844598770142,1.5833333333333333
29.381794778196202,0.7052574157714844,0.9166666666666666
37.97383928252504,0.719085693359375,6.076923076923077
39.30380197951377,0.7180484533309937,1.4615384615384615
27.69201509655077,0.6971323490142822,2.3333333333333335
31.589933039129157,0.6729642152786255,0.3333333333333333
34.65392971616384,0.6630313396453857,1.0833333333333333
37.947738983161784,0.6518551707267761,10.692307692307692
29.12783488218186,0.707848846912384,0.4166666666666667
32.48628498024244,0.7357475161552429,2.3076923076923075
31.456923652036753,0.7623176574707031,3.3333333333333335
42.979820725449656,0.6504087448120117,5.384615384615385
35.27708481027305,0.6394272446632385,8.923076923076923
38.23581759964196,0.7325463891029358,2.769230769230769
32.747426924723136,0.6906007528305054,0.07692307692307693
33.754562802858146,0.6413636207580566,0.6153846153846154
42.35041125274082,0.677937388420105,28.76923076923077
34.774112253470314,0.6649073362350464,2.8461538461538463
39.42696799442162,0.7250702977180481,1.6153846153846154
34.63330937233031,0.7487512826919556,4.153846153846154
34.69939716468138,0.6485192179679871,5.230769230769231
40.01604544769156,0.6632855534553528,0.3076923076923077
35.34385376318546,0.702820897102356,6.3076923076923075
40.90601187900582,0.645989179611206,6.153846153846154
34.69167721667855,0.6773764491081238,3.076923076923077
32.42564660327026,0.6736530661582947,10.846153846153847
36.450048947823774,0.6339209675788879,15.444444444444445
33.34489062326772,0.7174059152603149,3.8333333333333335
32.02710156207542,0.7125957012176514,2.0
32.46790767438627,0.6628658771514893,2.4615384615384617
33.18213467064561,0.7189378142356873,3.1538461538461537
33.474378024953324,0.7165414094924927,0.3076923076923077
32.71521516644744,0.7173670530319214,3.769230769230769
29.817140436288,0.6782110333442688,41.0
